order_acknowledged_at,order_value_gbp,restaurant_id,number_of_items,prep_time_seconds,country,city,type_of_food
2015-06-26 21:50:59.844817+01:00,22.7,2420,3,1364,UK,London,italian
2015-06-26 21:55:21.611269+01:00,19.4,2420,2,800,UK,London,italian
2015-06-27 14:01:08.180724+01:00,33.6,2420,2,871,UK,London,italian
2015-06-27 21:53:26.770348+01:00,27.9,2420,3,971,UK,London,italian
2015-06-28 20:56:52.587309+01:00,22.1,2420,3,1510,UK,London,italian
2015-06-02 21:57:17.403860+01:00,13.0,471,2,473,UK,London,italian
2015-06-03 17:07:25.938848+01:00,20.7,471,3,3189,UK,London,italian
2015-06-03 17:39:46.835771+01:00,18.5,471,1,936,UK,London,italian
2015-06-03 18:39:58.401702+01:00,31.55,471,5,892,UK,London,italian
2015-06-03 19:13:47.255289+01:00,19.2,471,3,508,UK,London,italian
2015-06-03 19:22:05.370334+01:00,25.95,471,3,547,UK,London,italian
2015-06-03 21:52:47.554709+01:00,21.45,471,2,512,UK,London,italian
2015-06-04 09:37:41.288185+01:00,24.9,471,2,13342,UK,London,italian
2015-06-08 21:14:14.210630+01:00,22.9,471,2,603,UK,London,italian
2015-06-09 21:07:00.686187+01:00,27.7,471,3,1299,UK,London,italian
2015-06-09 21:24:49.190647+01:00,26.95,471,3,484,UK,London,italian
2015-06-09 22:56:21.016046+01:00,49.75,471,4,909,UK,London,italian
2015-06-10 13:29:15.663519+01:00,16.25,471,4,755,UK,London,italian
2015-06-11 22:13:39.230782+01:00,37.15,471,4,877,UK,London,italian
2015-06-11 23:06:04.395663+01:00,15.45,471,2,1814,UK,London,italian
2015-06-12 21:21:36.193560+01:00,15.0,471,2,860,UK,London,italian
2015-06-13 15:04:20.159025+01:00,19.2,471,2,670,UK,London,italian
2015-06-13 19:58:49.566185+01:00,14.0,471,2,503,UK,London,italian
2015-06-13 20:31:54.816374+01:00,14.45,471,2,437,UK,London,italian
2015-06-13 21:24:37.438497+01:00,14.45,471,2,528,UK,London,italian
2015-06-13 23:37:33.666295+01:00,34.4,471,4,695,UK,London,italian
2015-06-15 15:53:06.566231+01:00,23.7,471,2,502,UK,London,italian
2015-06-15 20:44:21.908654+01:00,33.2,471,5,652,UK,London,italian
2015-06-16 19:32:43.583768+01:00,18.45,471,2,618,UK,London,italian
2015-06-18 20:43:17.689531+01:00,30.65,471,4,565,UK,London,italian
2015-06-19 20:39:32.742389+01:00,29.4,471,2,866,UK,London,italian
2015-06-19 22:41:21.517576+01:00,18.2,471,2,685,UK,London,italian
2015-06-22 15:52:16.102330+01:00,20.45,471,2,503,UK,London,italian
2015-06-25 14:28:38.176783+01:00,16.45,471,2,478,UK,London,italian
2015-06-27 23:13:17.461253+01:00,18.5,471,3,714,UK,London,italian
2015-06-28 19:07:26.413301+01:00,12.5,471,2,590,UK,London,italian
2015-06-28 22:06:13.974476+01:00,30.7,471,4,1139,UK,London,italian
2015-06-28 22:15:37.730723+01:00,19.95,471,3,968,UK,London,italian
2015-06-29 14:21:35.922550+01:00,25.0,471,4,1037,UK,London,italian
2015-06-02 21:58:25.947103+01:00,41.1,860,10,1441,UK,London,greek
2015-06-03 18:42:40.580842+01:00,19.15,860,5,740,UK,London,greek
2015-06-04 14:24:42.450889+01:00,21.9,860,1,1152,UK,London,greek
2015-06-17 20:30:05.109130+01:00,47.7,860,6,1507,UK,London,greek
2015-06-17 20:54:16.601583+01:00,55.0,860,8,1911,UK,London,greek
2015-06-17 21:24:32.441930+01:00,19.65,860,5,917,UK,London,greek
2015-06-17 22:02:54.704232+01:00,16.2,860,3,1112,UK,London,greek
2015-06-20 16:12:55.484672+01:00,31.15,860,8,1188,UK,London,greek
2015-06-21 19:12:32.120818+01:00,19.65,860,5,806,UK,London,greek
2015-06-21 22:29:18.085572+01:00,15.5,860,4,1068,UK,London,greek
2015-06-27 21:11:22.803637+01:00,29.65,860,9,781,UK,London,greek
2015-06-02 22:01:40.619393+01:00,23.8,1392,3,966,UK,London,british
2015-06-03 20:47:31.970830+01:00,26.15,1392,2,559,UK,London,british
2015-06-06 15:35:13.007145+01:00,16.1,1392,2,634,UK,London,british
2015-06-12 18:24:14.956284+01:00,15.45,1392,2,1023,UK,London,british
2015-06-12 20:21:56.991599+01:00,16.65,1392,1,694,UK,London,british
2015-06-12 21:44:52.969877+01:00,17.15,1392,2,1693,UK,London,british
2015-06-12 22:14:37.458577+01:00,12.95,1392,1,809,UK,London,british
2015-06-13 12:50:58.808238+01:00,30.5,1392,4,1872,UK,London,british
2015-06-13 20:46:51.949375+01:00,27.0,1392,3,2006,UK,London,british
2015-06-14 13:48:34.062178+01:00,21.3,1392,2,533,UK,London,british
2015-06-14 18:09:52.374580+01:00,26.15,1392,2,322,UK,London,british
2015-06-18 19:54:32.430129+01:00,17.6,1392,2,357,UK,London,british
2015-06-18 22:08:36.991819+01:00,42.65,1392,5,770,UK,London,british
2015-06-19 19:24:18.557691+01:00,17.2,1392,2,352,UK,London,british
2015-06-20 19:00:38.155888+01:00,21.6,1392,2,367,UK,London,british
2015-06-21 12:54:58.544318+01:00,42.75,1392,7,1938,UK,London,british
2015-06-24 18:53:32.684613+01:00,15.0,1392,2,2869,UK,London,british
2015-06-27 17:30:11.350575+01:00,29.05,1392,4,392,UK,London,british
2015-06-27 21:24:53.706499+01:00,57.65,1392,5,770,UK,London,british
2015-06-28 22:48:38.904571+01:00,40.6,1392,2,1087,UK,London,british
2015-06-02 22:04:37.800909+01:00,28.25,2548,3,1458,UK,Birmingham,burgers
2015-06-05 19:38:17.792357+01:00,19.0,2548,3,1118,UK,Birmingham,burgers
2015-06-19 17:08:04.063908+01:00,18.75,2548,2,668,UK,Birmingham,burgers
2015-06-24 20:29:14.028362+01:00,27.0,2548,3,709,UK,Birmingham,burgers
2015-06-24 21:34:26.720444+01:00,11.5,2548,2,540,UK,Birmingham,burgers
2015-06-25 13:37:46.162338+01:00,25.0,2548,2,1031,UK,Birmingham,burgers
2015-06-02 22:06:46.988704+01:00,25.75,1548,2,970,UK,London,american
2015-06-25 22:23:26.118373+01:00,23.0,1548,1,1043,UK,London,american
2015-06-26 20:50:12.832296+01:00,16.75,1548,3,688,UK,London,american
2015-06-27 14:51:55.747953+01:00,36.25,1548,4,1778,UK,London,american
2015-06-02 22:09:36.043859+01:00,20.6,705,2,555,UK,London,mediterranean
2015-06-04 13:53:21.985074+01:00,35.35,705,4,948,UK,London,mediterranean
2015-06-04 16:11:38.005656+01:00,26.9,705,2,784,UK,London,mediterranean
2015-06-04 21:28:35.157426+01:00,31.1,705,6,1039,UK,London,mediterranean
2015-06-08 22:05:57.707199+01:00,17.7,705,2,641,UK,London,mediterranean
2015-06-12 21:41:28.964230+01:00,29.8,705,1,949,UK,London,mediterranean
2015-06-12 23:37:08.479289+01:00,17.7,705,2,1716,UK,London,mediterranean
2015-06-19 20:29:33.178835+01:00,39.4,705,4,1984,UK,London,mediterranean
2015-06-24 19:24:28.888755+01:00,100.1,705,2,1158,UK,London,mediterranean
2015-06-24 23:20:24.983763+01:00,22.9,705,1,1675,UK,London,mediterranean
2015-06-02 22:15:37.851810+01:00,17.55,2718,4,533,UK,Birmingham,burritos
2015-06-04 20:38:15.181251+01:00,28.65,2718,6,705,UK,Birmingham,burritos
2015-06-04 20:48:29.744973+01:00,15.8,2718,4,792,UK,Birmingham,burritos
2015-06-06 14:46:18.515480+01:00,6.65,2718,1,327,UK,Birmingham,burritos
2015-06-07 13:26:48.766361+01:00,22.7,2718,2,392,UK,Birmingham,burritos
2015-06-10 21:53:53.848979+01:00,16.1,2718,3,378,UK,Birmingham,burritos
2015-06-11 20:07:20.036677+01:00,15.25,2718,4,988,UK,Birmingham,burritos
2015-06-13 19:11:55.129601+01:00,18.2,2718,3,403,UK,Birmingham,burritos
2015-06-15 20:08:49.740017+01:00,15.95,2718,3,504,UK,Birmingham,burritos
2015-06-20 13:03:02.337661+01:00,15.95,2718,4,2483,UK,Birmingham,burritos
2015-06-20 20:23:43.473595+01:00,26.25,2718,6,533,UK,Birmingham,burritos
2015-06-20 23:21:59.933197+01:00,15.7,2718,5,553,UK,Birmingham,burritos
2015-06-21 17:21:11.958537+01:00,22.5,2718,5,1253,UK,Birmingham,burritos
2015-06-21 22:41:45.883275+01:00,9.45,2718,2,574,UK,Birmingham,burritos
2015-06-23 13:07:07.170698+01:00,15.65,2718,4,375,UK,Birmingham,burritos
2015-06-23 19:11:36.143370+01:00,17.85,2718,4,292,UK,Birmingham,burritos
2015-06-27 15:10:03.192517+01:00,15.55,2718,10,594,UK,Birmingham,burritos
2015-06-27 22:21:07.980306+01:00,56.05,2718,13,1319,UK,Birmingham,burritos
2015-06-02 22:25:19.685947+01:00,28.2,450,5,1156,UK,London,indian
2015-06-03 20:38:06.314068+01:00,68.1,450,11,1106,UK,London,indian
2015-06-05 20:33:15.808280+01:00,86.8,450,10,1001,UK,London,indian
2015-06-07 18:28:38.324504+01:00,27.15,450,7,1498,UK,London,indian
2015-06-13 17:49:52.938800+01:00,16.45,450,3,628,UK,London,indian
2015-06-14 20:02:46.801737+01:00,30.35,450,5,1112,UK,London,indian
2015-06-21 20:33:31.529481+01:00,43.8,450,8,1506,UK,London,indian
2015-06-21 21:15:59.302510+01:00,31.4,450,5,1273,UK,London,indian
2015-06-21 21:40:44.110572+01:00,28.9,450,5,529,UK,London,indian
2015-06-22 21:37:34.822632+01:00,15.65,450,5,779,UK,London,indian
2015-06-28 21:29:59.779241+01:00,45.2,450,10,772,UK,London,indian
2015-06-02 23:27:49.731008+02:00,21.15502,1885,4,46,France,Paris,healthy
2015-06-04 13:25:08.245155+02:00,19.23829,1885,4,779,France,Paris,healthy
2015-06-19 14:04:28.441581+02:00,16.54067,1885,2,1660,France,Paris,healthy
2015-06-23 14:42:14.239705+02:00,14.69493,1885,2,49,France,Paris,healthy
2015-06-23 21:30:15.966640+02:00,25.5564,1885,1,218,France,Paris,healthy
2015-06-24 14:46:23.416755+02:00,41.03222,1885,7,322,France,Paris,healthy
2015-06-24 21:06:54.276472+02:00,17.037599999999998,1885,2,594,France,Paris,healthy
2015-06-24 21:08:20.203908+02:00,59.20566,1885,7,257,France,Paris,healthy
2015-06-26 13:45:38.938690+02:00,18.59938,1885,3,673,France,Paris,healthy
2015-06-27 20:37:47.207589+02:00,23.4267,1885,1,146,France,Paris,healthy
2015-06-27 23:17:10.330185+02:00,17.88948,1885,3,272,France,Paris,healthy
2015-06-30 22:00:44.566986+02:00,17.179579999999998,1885,4,2924,France,Paris,healthy
2015-06-02 22:41:21.142613+01:00,25.3,146,4,649,UK,London,pan asian
2015-06-03 21:15:27.803309+01:00,15.5,146,3,901,UK,London,pan asian
2015-06-04 21:16:33.374350+01:00,14.0,146,2,428,UK,London,pan asian
2015-06-10 19:06:50.889337+01:00,19.9,146,3,726,UK,London,pan asian
2015-06-10 20:25:50.879098+01:00,15.3,146,3,921,UK,London,pan asian
2015-06-16 19:28:16.210115+01:00,29.2,146,5,734,UK,London,pan asian
2015-06-17 22:55:30.303320+01:00,31.9,146,4,543,UK,London,pan asian
2015-06-18 20:01:10.386389+01:00,18.95,146,3,1158,UK,London,pan asian
2015-06-19 18:19:13.137491+01:00,23.3,146,3,996,UK,London,pan asian
2015-06-19 21:54:19.722307+01:00,28.2,146,3,716,UK,London,pan asian
2015-06-22 20:08:44.641765+01:00,17.2,146,2,690,UK,London,pan asian
2015-06-23 20:31:22.668203+01:00,22.7,146,3,881,UK,London,pan asian
2015-06-23 21:04:20.866086+01:00,17.45,146,3,599,UK,London,pan asian
2015-06-23 21:31:36.744361+01:00,17.0,146,3,408,UK,London,pan asian
2015-06-24 20:08:59.062342+01:00,26.9,146,4,332,UK,London,pan asian
2015-06-25 19:24:03.993822+01:00,54.3,146,6,623,UK,London,pan asian
2015-06-25 19:33:31.596607+01:00,21.35,146,3,610,UK,London,pan asian
2015-06-26 20:56:19.481604+01:00,34.9,146,6,805,UK,London,pan asian
2015-06-02 22:49:57.930608+01:00,35.29,2244,9,1051,UK,Manchester,middle eastern
2015-06-04 21:17:44.228321+01:00,16.0,2244,2,638,UK,Manchester,middle eastern
2015-06-27 18:27:51.819641+01:00,28.5,2244,6,834,UK,Manchester,middle eastern
2015-06-02 22:54:26.556861+01:00,15.85,2102,3,187,UK,London,pizza
2015-06-04 23:43:59.644150+01:00,28.0,2102,4,695,UK,London,pizza
2015-06-06 20:02:40.850579+01:00,18.45,2102,2,581,UK,London,pizza
2015-06-06 21:57:50.743949+01:00,15.9,2102,2,874,UK,London,pizza
2015-06-06 22:30:51.422699+01:00,19.95,2102,3,1131,UK,London,pizza
2015-06-07 20:01:29.772535+01:00,42.3,2102,4,980,UK,London,pizza
2015-06-07 22:24:24.637393+01:00,15.45,2102,2,668,UK,London,pizza
2015-06-07 23:36:43.180108+01:00,15.45,2102,4,577,UK,London,pizza
2015-06-10 21:49:36.781587+01:00,17.95,2102,3,548,UK,London,pizza
2015-06-10 21:58:35.415231+01:00,21.9,2102,2,392,UK,London,pizza
2015-06-11 21:47:47.357956+01:00,18.9,2102,2,151,UK,London,pizza
2015-06-11 22:18:53.206574+01:00,18.45,2102,2,970,UK,London,pizza
2015-06-12 21:28:08.871333+01:00,15.45,2102,2,995,UK,London,pizza
2015-06-14 20:43:03.776490+01:00,16.7,2102,3,467,UK,London,pizza
2015-06-14 20:51:37.047594+01:00,15.45,2102,2,332,UK,London,pizza
2015-06-14 22:15:36.439297+01:00,26.9,2102,3,388,UK,London,pizza
2015-06-16 21:50:11.202342+01:00,18.4,2102,4,432,UK,London,pizza
2015-06-17 21:16:28.284986+01:00,26.4,2102,3,497,UK,London,pizza
2015-06-17 23:00:27.086578+01:00,15.45,2102,3,231,UK,London,pizza
2015-06-17 23:39:55.014218+01:00,15.75,2102,3,261,UK,London,pizza
2015-06-18 21:05:44.442417+01:00,30.9,2102,2,337,UK,London,pizza
2015-06-19 20:18:41.345733+01:00,28.45,2102,4,699,UK,London,pizza
2015-06-20 21:21:39.819885+01:00,35.7,2102,5,311,UK,London,pizza
2015-06-20 22:11:16.811438+01:00,27.45,2102,3,438,UK,London,pizza
2015-06-20 22:11:57.079424+01:00,17.9,2102,2,725,UK,London,pizza
2015-06-20 22:59:18.904020+01:00,16.4,2102,3,136,UK,London,pizza
2015-06-21 21:17:44.646317+01:00,34.1,2102,4,513,UK,London,pizza
2015-06-21 22:50:16.181023+01:00,15.9,2102,2,664,UK,London,pizza
2015-06-23 21:44:39.430991+01:00,18.45,2102,2,568,UK,London,pizza
2015-06-23 23:20:59.199265+01:00,15.45,2102,2,478,UK,London,pizza
2015-06-23 23:28:07.458068+01:00,17.95,2102,3,524,UK,London,pizza
2015-06-24 20:02:39.160323+01:00,17.95,2102,3,844,UK,London,pizza
2015-06-24 22:21:25.564947+01:00,18.45,2102,2,478,UK,London,pizza
2015-06-24 23:53:09.723267+01:00,15.45,2102,3,363,UK,London,pizza
2015-06-26 19:15:08.284507+01:00,24.4,2102,3,890,UK,London,pizza
2015-06-26 22:39:06.573544+01:00,16.25,2102,3,664,UK,London,pizza
2015-06-27 21:04:05.222063+01:00,16.9,2102,2,226,UK,London,pizza
2015-06-28 21:16:35.199245+01:00,21.95,2102,4,921,UK,London,pizza
2015-06-02 23:04:52.543518+01:00,32.8,1335,4,421,UK,London,italian
2015-06-02 23:12:40.423641+01:00,17.45,1335,2,860,UK,London,italian
2015-06-07 19:33:08.908381+01:00,45.75,1335,4,849,UK,London,italian
2015-06-07 21:50:57.428432+01:00,50.75,1335,5,1239,UK,London,italian
2015-06-08 17:18:31.742897+01:00,24.9,1335,2,1087,UK,London,italian
2015-06-08 19:48:20.078207+01:00,43.75,1335,5,1239,UK,London,italian
2015-06-08 19:54:03.657765+01:00,16.9,1335,2,1459,UK,London,italian
2015-06-12 12:53:42.100418+01:00,58.7,1335,4,3282,UK,London,italian
2015-06-14 13:37:16.368933+01:00,22.85,1335,3,508,UK,London,italian
2015-06-14 22:06:41.275072+01:00,17.45,1335,2,876,UK,London,italian
2015-06-15 17:45:12.422440+01:00,13.9,1335,1,3358,UK,London,italian
2015-06-15 21:23:54.575737+01:00,20.4,1335,3,373,UK,London,italian
2015-06-15 21:28:54.242029+01:00,22.9,1335,2,78,UK,London,italian
2015-06-16 19:49:05.214823+01:00,19.15,1335,3,935,UK,London,italian
2015-06-18 19:09:15.415285+01:00,18.15,1335,3,508,UK,London,italian
2015-06-23 16:24:14.991650+01:00,21.15,1335,3,1341,UK,London,italian
2015-06-02 23:10:12.893158+01:00,16.4,1404,3,890,UK,London,italian
2015-06-03 20:40:40.992345+01:00,20.9,1404,2,839,UK,London,italian
2015-06-03 22:47:45.785671+01:00,16.6,1404,3,301,UK,London,italian
2015-06-04 15:29:12.622696+01:00,13.75,1404,2,548,UK,London,italian
2015-06-05 20:09:25.796990+01:00,23.75,1404,4,779,UK,London,italian
2015-06-05 20:28:52.817357+01:00,21.7,1404,2,936,UK,London,italian
2015-06-05 20:30:33.565971+01:00,17.95,1404,3,830,UK,London,italian
2015-06-05 23:09:22.730471+01:00,21.1,1404,3,659,UK,London,italian
2015-06-05 23:16:45.664388+01:00,43.2,1404,5,1232,UK,London,italian
2015-06-06 20:09:58.846991+01:00,42.2,1404,7,839,UK,London,italian
2015-06-06 20:27:40.502229+01:00,26.75,1404,2,729,UK,London,italian
2015-06-06 23:50:54.137445+01:00,24.15,1404,3,427,UK,London,italian
2015-06-07 17:51:12.555548+01:00,22.75,1404,3,443,UK,London,italian
2015-06-07 18:54:50.335366+01:00,69.3,1404,7,824,UK,London,italian
2015-06-07 19:20:54.965784+01:00,20.2,1404,3,538,UK,London,italian
2015-06-10 18:18:00.985598+01:00,20.65,1404,4,825,UK,London,italian
2015-06-10 20:28:40.225149+01:00,67.2,1404,7,1077,UK,London,italian
2015-06-10 20:34:22.739446+01:00,22.65,1404,3,966,UK,London,italian
2015-06-11 14:32:24.215201+01:00,22.2,1404,3,674,UK,London,italian
2015-06-11 20:22:24.903980+01:00,40.75,1404,5,825,UK,London,italian
2015-06-11 20:52:58.991670+01:00,16.65,1404,3,1134,UK,London,italian
2015-06-12 20:13:13.964308+01:00,14.7,1404,2,538,UK,London,italian
2015-06-12 20:28:35.357694+01:00,36.45,1404,3,1394,UK,London,italian
2015-06-12 23:06:42.319764+01:00,16.9,1404,2,1443,UK,London,italian
2015-06-13 17:37:52.543403+01:00,15.45,1404,2,593,UK,London,italian
2015-06-14 13:08:46.752561+01:00,18.35,1404,3,402,UK,London,italian
2015-06-14 19:57:58.838926+01:00,19.9,1404,2,1253,UK,London,italian
2015-06-14 20:17:56.820713+01:00,17.75,1404,3,448,UK,London,italian
2015-06-15 12:39:45.454911+01:00,36.85,1404,3,4124,UK,London,italian
2015-06-15 19:01:00.136998+01:00,27.4,1404,3,1378,UK,London,italian
2015-06-16 13:43:20.781955+01:00,20.9,1404,2,628,UK,London,italian
2015-06-16 15:58:29.622204+01:00,18.7,1404,3,1287,UK,London,italian
2015-06-18 18:38:50.295178+01:00,26.95,1404,3,694,UK,London,italian
2015-06-19 19:00:56.140932+01:00,16.4,1404,3,412,UK,London,italian
2015-06-19 20:28:58.719673+01:00,17.45,1404,2,438,UK,London,italian
2015-06-19 22:15:49.172769+01:00,25.05,1404,4,640,UK,London,italian
2015-06-19 23:09:15.716097+01:00,49.1,1404,6,845,UK,London,italian
2015-06-20 21:07:10.268598+01:00,28.65,1404,3,513,UK,London,italian
2015-06-22 18:39:43.696531+01:00,32.9,1404,5,614,UK,London,italian
2015-06-22 21:26:13.779649+01:00,43.3,1404,3,598,UK,London,italian
2015-06-25 15:19:09.925570+01:00,35.95,1404,4,729,UK,London,italian
2015-06-25 20:08:31.107793+01:00,15.4,1404,3,1001,UK,London,italian
2015-06-25 20:44:34.903291+01:00,30.9,1404,2,623,UK,London,italian
2015-06-27 13:52:40.886330+01:00,74.5,1404,8,674,UK,London,italian
2015-06-27 20:29:54.161376+01:00,69.0,1404,6,1297,UK,London,italian
2015-06-27 20:56:18.632183+01:00,52.35,1404,7,955,UK,London,italian
2015-06-27 22:05:08.376016+01:00,37.2,1404,5,764,UK,London,italian
2015-06-29 15:19:56.996707+01:00,21.9,1404,2,734,UK,London,italian
2015-06-29 21:08:21.810924+01:00,16.75,1404,3,488,UK,London,italian
2015-06-30 20:18:47.033588+01:00,25.7,1404,5,503,UK,London,italian
2015-06-30 21:00:58.935576+01:00,17.9,1404,2,629,UK,London,italian
2015-06-30 21:06:05.813134+01:00,32.05,1404,4,1263,UK,London,italian
2015-06-02 23:10:02.229644+01:00,18.45,164,2,514,UK,London,lebanese
2015-06-04 20:11:49.660249+01:00,27.85,164,6,1455,UK,London,lebanese
2015-06-05 13:36:33.655911+01:00,21.0,164,2,633,UK,London,lebanese
2015-06-05 13:52:01.928340+01:00,15.95,164,3,472,UK,London,lebanese
2015-06-05 20:36:55.730391+01:00,33.35,164,4,1316,UK,London,lebanese
2015-06-05 20:50:19.810607+01:00,36.85,164,6,893,UK,London,lebanese
2015-06-07 15:14:36.024926+01:00,20.9,164,7,730,UK,London,lebanese
2015-06-07 15:23:38.637487+01:00,38.35,164,6,903,UK,London,lebanese
2015-06-07 22:22:51.892080+01:00,15.5,164,2,815,UK,London,lebanese
2015-06-07 22:50:39.955278+01:00,15.95,164,4,1110,UK,London,lebanese
2015-06-07 23:18:54.239033+01:00,66.7,164,7,1110,UK,London,lebanese
2015-06-08 19:40:48.796864+01:00,19.45,164,4,752,UK,London,lebanese
2015-06-08 19:48:36.403629+01:00,11.95,164,1,284,UK,London,lebanese
2015-06-09 21:37:09.627693+01:00,22.0,164,2,940,UK,London,lebanese
2015-06-10 13:54:17.849401+01:00,16.45,164,2,360,UK,London,lebanese
2015-06-10 19:36:06.501281+01:00,20.95,164,5,2336,UK,London,lebanese
2015-06-10 20:12:00.324749+01:00,25.9,164,3,860,UK,London,lebanese
2015-06-11 20:30:09.124894+01:00,27.9,164,5,1190,UK,London,lebanese
2015-06-11 20:32:44.170753+01:00,17.5,164,5,1199,UK,London,lebanese
2015-06-11 22:05:05.304135+01:00,15.9,164,2,872,UK,London,lebanese
2015-06-12 21:26:58.770614+01:00,24.9,164,3,605,UK,London,lebanese
2015-06-13 16:04:24.368988+01:00,19.4,164,3,586,UK,London,lebanese
2015-06-13 17:14:10.022417+01:00,30.4,164,4,345,UK,London,lebanese
2015-06-13 20:24:53.715596+01:00,15.9,164,4,467,UK,London,lebanese
2015-06-13 21:03:38.409509+01:00,32.4,164,5,1011,UK,London,lebanese
2015-06-14 18:28:58.350578+01:00,45.3,164,5,969,UK,London,lebanese
2015-06-15 19:24:11.240244+01:00,68.2,164,7,1210,UK,London,lebanese
2015-06-15 20:12:39.243135+01:00,16.45,164,2,254,UK,London,lebanese
2015-06-15 22:11:26.760871+01:00,38.6,164,6,1284,UK,London,lebanese
2015-06-16 13:59:27.269342+01:00,15.2,164,4,1293,UK,London,lebanese
2015-06-16 14:00:18.482506+01:00,22.95,164,5,1236,UK,London,lebanese
2015-06-16 18:56:09.559433+01:00,37.85,164,7,1161,UK,London,lebanese
2015-06-16 18:59:22.780273+01:00,14.0,164,4,7689,UK,London,lebanese
2015-06-16 19:28:13.458489+01:00,15.7,164,2,346,UK,London,lebanese
2015-06-16 19:40:51.667633+01:00,20.45,164,4,606,UK,London,lebanese
2015-06-16 20:22:15.970604+01:00,18.2,164,3,233,UK,London,lebanese
2015-06-16 20:39:10.153283+01:00,11.95,164,1,303,UK,London,lebanese
2015-06-16 22:36:48.260535+01:00,15.95,164,3,1403,UK,London,lebanese
2015-06-17 20:17:36.859256+01:00,51.85,164,8,1279,UK,London,lebanese
2015-06-20 17:18:25.686842+01:00,12.9,164,3,565,UK,London,lebanese
2015-06-21 14:06:09.346651+01:00,57.8,164,10,1107,UK,London,lebanese
2015-06-21 16:11:35.949049+01:00,42.4,164,7,1581,UK,London,lebanese
2015-06-21 16:31:40.553877+01:00,26.7,164,6,377,UK,London,lebanese
2015-06-21 20:12:55.408535+01:00,37.85,164,5,758,UK,London,lebanese
2015-06-21 20:17:39.899136+01:00,70.2,164,7,592,UK,London,lebanese
2015-06-21 21:11:38.142101+01:00,21.4,164,5,374,UK,London,lebanese
2015-06-21 21:13:38.463457+01:00,33.35,164,6,650,UK,London,lebanese
2015-06-22 19:56:11.466540+01:00,38.3,164,4,896,UK,London,lebanese
2015-06-22 21:01:42.277167+01:00,58.65,164,5,1074,UK,London,lebanese
2015-06-23 18:03:24.438075+01:00,19.35,164,4,4947,UK,London,lebanese
2015-06-23 21:12:31.033265+01:00,19.4,164,3,1071,UK,London,lebanese
2015-06-24 20:40:36.180564+01:00,71.55,164,11,720,UK,London,lebanese
2015-06-25 13:47:51.401725+01:00,82.25,164,17,1291,UK,London,lebanese
2015-06-26 19:27:18.989672+01:00,23.4,164,5,2113,UK,London,lebanese
2015-06-26 22:04:50.324944+01:00,56.05,164,8,1284,UK,London,lebanese
2015-06-26 23:18:18.604344+01:00,15.45,164,3,849,UK,London,lebanese
2015-06-27 22:15:27.292101+01:00,51.3,164,3,980,UK,London,lebanese
2015-06-30 19:43:50.350194+01:00,11.95,164,1,6,UK,London,lebanese
2015-06-30 21:57:02.322708+01:00,31.4,164,5,47,UK,London,lebanese
2015-06-30 23:03:45.960376+01:00,32.9,164,6,433,UK,London,lebanese
2015-06-02 23:11:27.669177+01:00,23.0,1183,4,432,UK,London,chinese
2015-06-03 20:52:57.474331+01:00,39.0,1183,5,577,UK,London,chinese
2015-06-04 21:43:18.277649+01:00,42.2,1183,5,705,UK,London,chinese
2015-06-05 19:30:02.214332+01:00,44.5,1183,5,4674,UK,London,chinese
2015-06-05 19:52:32.347605+01:00,30.5,1183,4,1000,UK,London,chinese
2015-06-07 20:49:06.820976+01:00,40.3,1183,4,664,UK,London,chinese
2015-06-09 19:14:01.843109+01:00,26.1,1183,3,2726,UK,London,chinese
2015-06-09 19:56:40.914048+01:00,25.4,1183,4,444,UK,London,chinese
2015-06-09 21:44:45.128234+01:00,40.2,1183,4,684,UK,London,chinese
2015-06-09 22:28:02.265255+01:00,37.0,1183,5,985,UK,London,chinese
2015-06-12 20:27:54.619943+01:00,33.8,1183,5,916,UK,London,chinese
2015-06-12 21:30:16.791156+01:00,29.6,1183,4,845,UK,London,chinese
2015-06-12 21:45:03.469702+01:00,67.0,1183,7,831,UK,London,chinese
2015-06-13 19:02:29.005402+01:00,28.7,1183,4,2769,UK,London,chinese
2015-06-14 20:28:21.419009+01:00,51.3,1183,6,1244,UK,London,chinese
2015-06-16 21:53:56.552210+01:00,20.6,1183,3,461,UK,London,chinese
2015-06-17 22:23:53.114527+01:00,27.5,1183,4,421,UK,London,chinese
2015-06-19 20:50:16.882107+01:00,18.6,1183,2,687,UK,London,chinese
2015-06-21 20:48:12.242596+01:00,20.5,1183,3,720,UK,London,chinese
2015-06-25 20:22:27.949622+01:00,51.1,1183,8,603,UK,London,chinese
2015-06-25 21:07:48.821763+01:00,16.5,1183,3,655,UK,London,chinese
2015-06-25 21:50:43.994165+01:00,38.4,1183,6,673,UK,London,chinese
2015-06-26 20:08:09.609691+01:00,55.1,1183,6,701,UK,London,chinese
2015-06-28 19:20:27.993774+01:00,20.6,1183,3,3165,UK,London,chinese
2015-06-02 23:19:37.803634+01:00,32.6,1638,6,658,UK,Birmingham,burgers
2015-06-04 13:35:01.950758+01:00,29.1,1638,5,915,UK,Birmingham,burgers
2015-06-04 14:58:24.079061+01:00,17.55,1638,3,609,UK,Birmingham,burgers
2015-06-06 17:12:56.687797+01:00,17.05,1638,3,1144,UK,Birmingham,burgers
2015-06-10 12:17:59.884035+01:00,28.25,1638,3,4031,UK,Birmingham,burgers
